ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,dte,execution_side,direction
IREN,2026-03-23 14:47:28.103354+00:00,CALL,50.0,2026-04-17,13593,69,2845,12089,43.59,REPEATEDHITS,False,False,0,13593,25,BID,
ALLY,2026-03-23 14:47:28.103354+00:00,CALL,42.0,2026-06-18,13110,69,106,153,39.64,REPEATEDHITS,False,False,0,13110,87,BID,
QQQ,2026-03-23 14:47:28.103354+00:00,PUT,590.0,2026-05-15,397440,216,7769,6294,593.84,REPEATEDHITS,True,False,248400,99360,53,ASK,SHORT
QQQ,2026-03-23 14:47:25.298950+00:00,PUT,590.0,2026-05-15,2826918,1537,7442,6294,593.85,REPEATEDHITSASCENDINGFILL,True,False,2429478,397440,53,ASK,SHORT
QQQ,2026-03-23 14:47:23.287232+00:00,PUT,590.0,2026-05-15,231840,126,4929,6294,593.63,REPEATEDHITS,False,False,0,231840,53,BID,
QQQ,2026-03-23 14:47:23.287232+00:00,PUT,590.0,2026-05-15,974670,530,5905,6294,593.72,REPEATEDHITS,True,False,974670,0,53,ASK,SHORT
QQQ,2026-03-23 14:47:23.287232+00:00,PUT,590.0,2026-05-15,504160,274,5266,6294,593.69,REPEATEDHITS,False,False,397440,106720,53,ASK,SHORT
XLV,2026-03-23 14:47:23.287232+00:00,PUT,142.0,2026-09-18,25750,50,50,12,145.75,REPEATEDHITS,False,False,0,25750,179,BID,
TSLA,2026-03-23 14:47:23.287232+00:00,PUT,430.0,2026-08-21,138750,20,37,833,384.0299,REPEATEDHITSDESCENDINGFILL,False,False,104075,34675,151,ASK,SHORT
GLXY,2026-03-23 14:47:23.287232+00:00,PUT,20.5,2026-04-02,16644,200,221,52,21.5,REPEATEDHITSDESCENDINGFILL,False,False,0,16644,10,BID,
KWEB,2026-03-23 14:47:23.287232+00:00,CALL,29.5,2026-03-27,30000,1500,2116,233,28.71,REPEATEDHITS,False,False,30000,0,4,ASK,LONG
COHR,2026-03-23 14:47:21.284105+00:00,CALL,275.0,2026-04-10,25500,15,90,176,267.475,REPEATEDHITS,False,False,25500,0,18,ASK,LONG
CVNA,2026-03-23 14:47:17.471104+00:00,CALL,300.0,2026-03-27,19875,17,6325,10195,301.39,REPEATEDHITSDESCENDINGFILL,False,False,14100,5775,4,ASK,LONG
UAL,2026-03-23 14:47:17.471104+00:00,CALL,86.5,2026-04-17,256403,222,222,0,94.835,REPEATEDHITS,False,False,256403,0,25,ASK,LONG
CCL,2026-03-23 14:47:17.471104+00:00,CALL,22.5,2026-03-27,237170,641,654,112,26.0599,REPEATEDHITS,False,False,237170,0,4,ASK,LONG
NCLH,2026-03-23 14:47:17.471104+00:00,PUT,23.0,2026-04-17,43792,161,162,433,20.655,REPEATEDHITS,False,False,0,43792,25,BID,
CCL,2026-03-23 14:47:17.471104+00:00,CALL,26.0,2026-04-10,66708,436,446,1140,26.0599,REPEATEDHITS,True,False,66708,0,18,ASK,LONG
UAL,2026-03-23 14:47:17.471104+00:00,CALL,97.5,2026-04-17,144253,286,293,851,94.835,REPEATEDHITSASCENDINGFILL,False,False,144253,0,25,ASK,LONG
UAL,2026-03-23 14:47:17.471104+00:00,CALL,90.0,2026-04-17,72285,79,92,1362,94.835,REPEATEDHITS,False,False,72285,0,25,ASK,LONG
JBLU,2026-03-23 14:47:17.471104+00:00,PUT,4.5,2026-04-17,43056,897,898,2898,4.215,REPEATEDHITS,False,False,0,43056,25,BID,
CVNA,2026-03-23 14:47:17.471104+00:00,CALL,300.0,2026-03-27,93497,80,6456,10195,301.39,REPEATEDHITSASCENDINGFILL,True,False,46917,43055,4,ASK,LONG
CVNA,2026-03-23 14:47:17.471104+00:00,CALL,300.0,2026-03-27,46775,40,6513,10195,301.39,REPEATEDHITSASCENDINGFILL,True,False,26995,19780,4,ASK,LONG
LUNR,2026-03-23 14:47:12.659611+00:00,CALL,22.0,2026-04-17,10743,86,1947,867,19.65,REPEATEDHITSDESCENDINGFILL,False,False,8874,744,25,ASK,LONG
TSLL,2026-03-23 14:47:12.659611+00:00,CALL,13.5,2026-03-27,33291,1233,6665,5511,13.145,REPEATEDHITS,False,False,33291,0,4,ASK,LONG
CRWV,2026-03-23 14:47:12.659611+00:00,CALL,100.0,2026-04-17,31500,150,470,6713,83.86,REPEATEDHITS,False,False,31500,0,25,ASK,LONG
AFRM,2026-03-23 14:47:12.659611+00:00,PUT,44.5,2026-03-27,20988,212,227,84,46.09,REPEATEDHITS,False,False,20988,0,4,ASK,SHORT
QQQ,2026-03-23 14:47:12.659611+00:00,PUT,590.0,2026-05-15,248400,135,4412,6294,593.6199,REPEATEDHITS,False,False,0,248400,53,BID,
QQQ,2026-03-23 14:47:12.659611+00:00,PUT,590.0,2026-05-15,2199790,1196,3837,6294,593.605,REPEATEDHITSDESCENDINGFILL,True,False,921768,450472,53,ASK,SHORT
QQQ,2026-03-23 14:47:12.659611+00:00,PUT,590.0,2026-05-15,511453,278,4115,6294,593.605,REPEATEDHITS,False,False,412093,99360,53,ASK,SHORT
MARA,2026-03-23 14:47:06.852774+00:00,CALL,10.0,2026-04-02,11625,465,10698,5477,9.1,REPEATEDHITS,False,False,11625,0,10,ASK,LONG
CHWY,2026-03-23 14:47:06.852774+00:00,CALL,22.5,2026-06-18,148000,400,400,1506,23.85,REPEATEDHITS,False,False,1480,0,87,ASK,LONG
LUNR,2026-03-23 14:47:05.249275+00:00,CALL,22.0,2026-04-17,19227,154,1796,867,19.65,REPEATEDHITSDESCENDINGFILL,False,False,12375,3227,25,ASK,LONG
IREN,2026-03-23 14:47:05.249275+00:00,CALL,50.0,2026-04-17,16813,86,2078,12089,43.4391,REPEATEDHITSDESCENDINGFILL,False,False,0,16813,25,BID,
MOD,2026-03-23 14:47:03.845510+00:00,PUT,210.0,2026-04-17,263550,191,191,26,214.17,REPEATEDHITSASCENDINGFILL,True,False,259440,4110,25,ASK,SHORT
LUNR,2026-03-23 14:47:03.845510+00:00,CALL,22.0,2026-04-17,18125,145,1642,867,19.635,REPEATEDHITS,False,False,9625,125,25,ASK,LONG
SMCI,2026-03-23 14:46:59.637862+00:00,CALL,26.0,2026-04-02,56329,4333,4534,749,21.17,REPEATEDHITS,False,False,0,56329,10,BID,
OPEN,2026-03-23 14:46:59.637862+00:00,CALL,5.0,2026-03-27,11186,329,12101,11800,5.2172,REPEATEDHITS,False,False,10880,0,4,ASK,LONG
SPX,2026-03-23 14:46:59.637862+00:00,PUT,6250.0,2026-05-15,450000,50,1111,10447,6635.38,REPEATEDHITS,False,False,450000,0,53,ASK,SHORT
CRM,2026-03-23 14:46:59.637862+00:00,CALL,210.0,2026-09-18,681728,407,1414,1532,195.65,REPEATEDHITSASCENDINGFILL,True,False,0,681728,179,BID,
COIN,2026-03-23 14:46:55.831475+00:00,CALL,205.0,2026-03-27,54500,100,1300,15601,201.84,REPEATEDHITS,False,False,54500,0,4,ASK,LONG
COIN,2026-03-23 14:46:55.831475+00:00,PUT,215.0,2026-03-27,216806,144,205,210,201.84,REPEATEDHITSASCENDINGFILL,False,False,25670,144481,4,BID,
COIN,2026-03-23 14:46:55.831475+00:00,PUT,207.5,2026-03-27,108110,112,115,131,201.84,REPEATEDHITS,False,False,5820,102290,4,BID,
COIN,2026-03-23 14:46:55.831475+00:00,PUT,210.0,2026-03-27,471039,415,415,295,201.84,REPEATEDHITSASCENDINGFILL,False,False,0,471039,4,BID,
IWM,2026-03-23 14:46:51.223677+00:00,PUT,235.0,2026-04-17,309000,1000,15621,68423,249.75,REPEATEDHITS,False,False,232677,309,25,ASK,SHORT
HLT,2026-03-23 14:46:51.223677+00:00,CALL,292.5,2026-03-27,149149,110,110,1,304.32,REPEATEDHITSDESCENDINGFILL,False,False,81599,67550,4,ASK,LONG
PYPL,2026-03-23 14:46:51.223677+00:00,PUT,45.0,2026-05-15,12810,42,68,5274,45.295,REPEATEDHITS,False,False,305,12505,53,BID,
AAPL,2026-03-23 14:46:46.790247+00:00,CALL,262.5,2026-04-17,1244960,5020,5170,0,252.225,REPEATEDHITS,False,False,1244960,0,25,ASK,LONG
SOFI,2026-03-23 14:46:46.790247+00:00,CALL,17.5,2026-03-27,15012,417,8715,8632,17.16,REPEATEDHITS,False,False,13572,1440,4,ASK,LONG
HOOD,2026-03-23 14:46:46.790247+00:00,CALL,74.0,2026-04-02,152776,568,731,365,72.6,REPEATEDHITSDESCENDINGFILL,False,False,150363,2413,10,ASK,LONG
CVNA,2026-03-23 14:46:46.790247+00:00,CALL,335.0,2026-03-27,24232,218,246,177,300.24,REPEATEDHITSASCENDINGFILL,True,False,24232,0,4,ASK,LONG
HOOD,2026-03-23 14:46:46.790247+00:00,CALL,70.0,2026-03-27,63140,160,800,618,72.6,REPEATEDHITS,False,False,63140,0,4,ASK,LONG
MU,2026-03-23 14:46:46.790247+00:00,CALL,450.0,2026-03-27,65520,168,6984,5261,421.67,REPEATEDHITS,False,False,65520,0,4,ASK,LONG
TSLA,2026-03-23 14:46:46.790247+00:00,CALL,392.5,2026-03-27,209130,581,2548,9928,383.6515,REPEATEDHITSDESCENDINGFILL,False,False,208050,1080,4,ASK,LONG
HOOD,2026-03-23 14:46:46.790247+00:00,CALL,76.0,2026-04-02,81618,446,718,251,72.6,REPEATEDHITS,False,False,79788,1830,10,ASK,LONG
CCL,2026-03-23 14:46:46.790247+00:00,CALL,26.0,2026-03-27,31919,336,840,396,25.975,REPEATEDHITS,False,False,31825,94,4,ASK,LONG
CVNA,2026-03-23 14:46:46.790247+00:00,CALL,330.0,2026-03-27,57310,331,594,389,300.24,REPEATEDHITSASCENDINGFILL,True,False,53630,3680,4,ASK,LONG
COIN,2026-03-23 14:46:46.790247+00:00,CALL,212.5,2026-03-27,36028,133,513,5766,201.61,REPEATEDHITSDESCENDINGFILL,True,False,31978,4050,4,ASK,LONG
SNDK,2026-03-23 14:46:46.790247+00:00,CALL,810.0,2026-03-27,160144,178,369,398,740.455,REPEATEDHITSDESCENDINGFILL,False,False,160144,0,4,ASK,LONG
GOOG,2026-03-23 14:46:46.790247+00:00,CALL,300.0,2026-04-02,129942,187,346,667,301.48,REPEATEDHITSDESCENDINGFILL,False,False,129942,0,10,ASK,LONG
AMD,2026-03-23 14:46:46.790247+00:00,CALL,217.5,2026-03-27,67206,646,3905,3666,205.995,REPEATEDHITS,False,False,67206,0,4,ASK,LONG
SNDK,2026-03-23 14:46:46.790247+00:00,CALL,850.0,2026-03-27,56235,148,1680,1064,740.455,REPEATEDHITS,False,False,56235,0,4,ASK,LONG
MU,2026-03-23 14:46:46.790247+00:00,CALL,465.0,2026-03-27,69273,387,1103,1482,421.67,REPEATEDHITS,False,False,69273,0,4,ASK,LONG
UAL,2026-03-23 14:46:46.790247+00:00,CALL,101.0,2026-03-27,17464,236,276,91,94.61,REPEATEDHITS,False,False,17464,0,4,ASK,LONG
TSLA,2026-03-23 14:46:46.790247+00:00,CALL,387.5,2026-03-25,273375,749,3727,817,383.6515,REPEATEDHITS,True,False,273375,0,2,ASK,LONG
SOFI,2026-03-23 14:46:46.790247+00:00,CALL,18.0,2026-03-27,13357,703,27492,12205,17.16,REPEATEDHITS,False,False,12635,722,4,ASK,LONG
UAL,2026-03-23 14:46:46.790247+00:00,CALL,102.0,2026-03-27,25760,460,625,263,94.61,REPEATEDHITS,False,False,23184,2576,4,ASK,LONG
MSTR,2026-03-23 14:46:46.790247+00:00,CALL,150.0,2026-03-27,24310,236,4163,11742,138.82,REPEATEDHITS,False,False,24310,0,4,ASK,LONG
CCL,2026-03-23 14:46:46.790247+00:00,CALL,26.5,2026-03-27,21655,305,686,308,25.975,REPEATEDHITS,False,False,21655,0,4,ASK,LONG
TSLA,2026-03-23 14:46:46.790247+00:00,CALL,390.0,2026-03-27,102595,228,9247,9885,383.6515,REPEATEDHITS,False,False,102595,0,4,ASK,LONG
CVNA,2026-03-23 14:46:46.790247+00:00,PUT,300.0,2026-03-27,10000,10,1236,401,300.24,REPEATEDHITS,False,False,0,10000,4,BID,
CVNA,2026-03-23 14:46:46.790247+00:00,CALL,300.0,2026-03-27,813240,753,6307,10195,300.145,REPEATEDHITS,False,False,0,813240,4,BID,
SNDK,2026-03-23 14:46:46.790247+00:00,CALL,800.0,2026-03-27,490565,446,2699,2062,740.455,REPEATEDHITSDESCENDINGFILL,False,False,490565,0,4,ASK,LONG
CVNA,2026-03-23 14:46:46.790247+00:00,CALL,305.0,2026-03-27,44480,51,294,299,300.24,REPEATEDHITSASCENDINGFILL,False,False,880,43600,4,BID,
CVNA,2026-03-23 14:46:46.790247+00:00,CALL,305.0,2026-03-27,153870,177,243,299,300.24,REPEATEDHITSASCENDINGFILL,True,False,143670,10200,4,ASK,LONG
CVNA,2026-03-23 14:46:46.790247+00:00,CALL,310.0,2026-03-27,60294,91,259,167,300.24,REPEATEDHITS,True,False,54460,5834,4,ASK,LONG
SOFI,2026-03-23 14:46:46.790247+00:00,CALL,18.5,2026-03-27,11916,1324,10498,9929,17.16,REPEATEDHITS,False,False,11916,0,4,ASK,LONG
MSTR,2026-03-23 14:46:46.790247+00:00,CALL,147.0,2026-03-27,19080,120,628,11963,138.8399,REPEATEDHITS,False,False,19080,0,4,ASK,LONG
SMR,2026-03-23 14:46:45.987113+00:00,CALL,12.5,2026-03-27,11232,468,1702,1601,11.8499,REPEATEDHITS,True,False,11232,0,4,ASK,LONG
NVDA,2026-03-23 14:46:43.180439+00:00,PUT,160.0,2026-04-10,488405,4247,4715,4062,177.42,REPEATEDHITS,False,False,488405,0,18,ASK,SHORT
BABA,2026-03-23 14:46:43.180439+00:00,CALL,110.0,2026-05-15,273035,143,143,59,126.46,REPEATEDHITSDESCENDINGFILL,False,False,231110,41925,53,ASK,LONG
XLV,2026-03-23 14:46:43.180439+00:00,PUT,140.0,2026-12-18,19720,34,34,97,145.645,REPEATEDHITS,False,False,0,19720,270,BID,
MOD,2026-03-23 14:46:38.775271+00:00,CALL,250.0,2026-04-17,107999,200,456,718,213.465,REPEATEDHITS,False,False,107999,0,25,ASK,LONG
USO,2026-03-23 14:46:36.168463+00:00,PUT,110.0,2026-03-25,190295,585,3030,3975,112.28,REPEATEDHITSDESCENDINGFILL,True,False,11220,179075,2,BID,
USO,2026-03-23 14:46:36.168463+00:00,CALL,111.0,2026-03-25,433045,902,1261,22,112.28,REPEATEDHITSASCENDINGFILL,True,False,475,432570,2,BID,
LUNR,2026-03-23 14:46:36.168463+00:00,CALL,22.0,2026-04-17,73625,589,1497,867,19.6135,REPEATEDHITS,True,False,12375,49000,25,BID,
CVNA,2026-03-23 14:46:31.163969+00:00,CALL,300.0,2026-03-27,2344610,2310,5554,10195,300.075,REPEATEDHITS,False,False,3039,2341571,4,BID,
SPY,2026-03-23 14:46:28.758449+00:00,PUT,530.0,2026-06-18,1274544,3353,3510,7399,660.35,REPEATEDHITSASCENDINGFILL,False,False,0,1274544,87,BID,
AEM,2026-03-23 14:46:28.758449+00:00,CALL,190.0,2027-06-17,351440,92,92,151,185.44,REPEATEDHITS,False,False,99320,179540,451,BID,
COIN,2026-03-23 14:46:25.146984+00:00,PUT,205.0,2026-03-27,86268,100,262,501,201.46,REPEATEDHITSASCENDINGFILL,False,False,86268,0,4,ASK,SHORT
W,2026-03-23 14:46:25.146984+00:00,CALL,80.0,2026-04-17,312550,665,692,264,77.65,REPEATEDHITS,False,False,312550,0,25,ASK,LONG
EMN,2026-03-23 14:46:25.146984+00:00,CALL,65.0,2026-04-17,11304,22,525,1532,68.03,REPEATEDHITSASCENDINGFILL,False,False,0,11304,25,BID,
JEF,2026-03-23 14:46:25.146984+00:00,CALL,40.0,2026-04-17,69938,269,323,522,39.88,REPEATEDHITS,False,False,63698,6240,25,ASK,LONG
BTI,2026-03-23 14:46:25.146984+00:00,CALL,55.0,2026-04-17,88205,299,322,74,57.47,REPEATEDHITS,False,False,88205,0,25,ASK,LONG
GOOGL,2026-03-23 14:46:21.737993+00:00,CALL,640.0,2028-12-15,363672,195,654,4674,303.64,REPEATEDHITSDESCENDINGFILL,True,False,115627,248045,998,BID,
SPY,2026-03-23 14:46:18.534155+00:00,CALL,685.0,2026-04-17,104898,292,3162,11104,660.39,REPEATEDHITSDESCENDINGFILL,False,False,0,104898,25,BID,
PAAS,2026-03-23 14:46:04.723581+00:00,CALL,60.0,2026-05-15,11780,62,373,3113,49.04,REPEATEDHITS,False,False,760,10830,53,BID,
MSTR,2026-03-23 14:46:04.723581+00:00,CALL,145.0,2026-07-17,39145,19,58,203,138.59,REPEATEDHITS,False,False,0,37085,116,BID,
TSLA,2026-03-23 14:46:04.723581+00:00,PUT,385.0,2026-03-27,192000,240,3136,3899,383.555,REPEATEDHITS,False,False,192000,0,4,ASK,SHORT
HOOD,2026-03-23 14:45:58.514613+00:00,PUT,72.0,2026-04-02,128222,442,524,420,72.5699,REPEATEDHITSDESCENDINGFILL,False,False,0,128222,10,BID,
VIAV,2026-03-23 14:45:58.514613+00:00,CALL,44.0,2026-09-18,34039,92,92,18,33.43,REPEATEDHITS,False,False,34039,0,179,ASK,LONG
VIAV,2026-03-23 14:45:58.514613+00:00,CALL,43.0,2026-09-18,67849,174,174,7,33.43,REPEATEDHITSDESCENDINGFILL,False,False,58889,380,179,ASK,LONG
CVNA,2026-03-23 14:45:58.514613+00:00,CALL,300.0,2026-03-27,2916240,2501,3053,10195,301.55,REPEATEDHITSASCENDINGFILL,True,False,2491935,423140,4,ASK,LONG
NVO,2026-03-23 14:45:52.906968+00:00,CALL,40.0,2026-09-18,169826,500,510,8768,36.915,REPEATEDHITSASCENDINGFILL,False,False,169826,0,179,ASK,LONG
JD,2026-03-23 14:45:51.900905+00:00,CALL,24.0,2026-06-18,298740,766,966,1844,27.645,REPEATEDHITS,False,False,0,298740,87,BID,
JD,2026-03-23 14:45:51.900905+00:00,CALL,24.0,2026-06-18,39000,100,200,1844,27.66,REPEATEDHITS,False,False,4680,7410,87,BID,
F,2026-03-23 14:45:51.900905+00:00,CALL,12.0,2026-04-17,10496,256,1572,13775,11.96,REPEATEDHITS,False,False,0,10496,25,BID,
IREN,2026-03-23 14:45:49.894693+00:00,CALL,80.0,2027-01-15,17100,25,305,7306,43.292,REPEATEDHITSDESCENDINGFILL,False,False,680,16420,298,BID,
JD,2026-03-23 14:45:49.894693+00:00,CALL,24.0,2026-06-18,28470,73,73,1844,27.655,REPEATEDHITS,False,False,2730,0,87,ASK,LONG
CRM,2026-03-23 14:45:49.894693+00:00,CALL,195.0,2027-01-15,86621,28,35,561,195.1325,REPEATEDHITSASCENDINGFILL,False,False,12440,74181,298,BID,
TSLA,2026-03-23 14:45:46.687258+00:00,CALL,410.0,2026-04-17,151250,250,1418,6965,382.85,REPEATEDHITS,False,False,24805,10285,25,ASK,LONG
CRM,2026-03-23 14:45:46.687258+00:00,CALL,210.0,2026-09-18,325855,196,947,1532,195.13,REPEATEDHITSASCENDINGFILL,True,False,55110,270745,179,BID,
IBIT,2026-03-23 14:45:43.077745+00:00,CALL,42.5,2026-03-27,112498,5115,12710,9353,40.38,REPEATEDHITS,False,False,111826,672,4,ASK,LONG
ARKK,2026-03-23 14:45:43.077745+00:00,PUT,70.0,2026-04-17,26183,91,495,4489,70.96,REPEATEDHITSASCENDINGFILL,True,False,25895,288,25,ASK,SHORT
SPY,2026-03-23 14:45:43.077745+00:00,PUT,660.0,2026-03-27,134800,200,38621,29128,659.99,REPEATEDHITS,True,False,134800,0,4,ASK,SHORT
PAAS,2026-03-23 14:45:39.469680+00:00,CALL,50.0,2026-04-17,286348,924,1031,1515,48.89,REPEATEDHITSASCENDINGFILL,False,False,286048,300,25,ASK,LONG
TEAM,2026-03-23 14:45:39.469680+00:00,PUT,74.0,2026-04-17,13000,26,54,0,74.83,REPEATEDHITS,False,False,13000,0,25,ASK,SHORT
CRM,2026-03-23 14:45:39.469680+00:00,PUT,190.0,2026-05-15,314925,348,1787,3635,195.3,REPEATEDHITSDESCENDINGFILL,True,False,314030,895,53,ASK,SHORT
SOFI,2026-03-23 14:45:39.469680+00:00,PUT,17.5,2026-03-27,19950,285,1137,3603,17.125,REPEATEDHITS,False,False,0,19950,4,BID,
SMCI,2026-03-23 14:45:33.063092+00:00,CALL,23.0,2026-04-10,21690,241,1745,1401,20.995,REPEATEDHITS,True,False,0,20790,18,BID,
GDX,2026-03-23 14:45:33.063092+00:00,PUT,75.0,2026-06-18,81320,214,398,18181,83.91,REPEATEDHITS,False,False,0,81320,87,BID,
AAPL,2026-03-23 14:45:32.058731+00:00,CALL,240.0,2027-01-15,107031,29,34,8506,251.66,REPEATEDHITS,False,False,0,107031,298,BID,
QQQ,2026-03-23 14:45:26.851849+00:00,PUT,595.0,2026-03-24,188742,414,8309,1277,592.9,REPEATEDHITS,False,False,0,188742,1,BID,
TSLA,2026-03-23 14:45:26.851849+00:00,CALL,385.0,2026-05-15,129531,50,370,926,383.09,REPEATEDHITS,False,False,0,129531,53,BID,
DFDV,2026-03-23 14:45:20.044505+00:00,CALL,4.5,2026-03-27,18750,750,800,32,4.39,REPEATEDHITS,False,False,0,16100,4,BID,
FXI,2026-03-23 14:45:20.044505+00:00,PUT,35.5,2026-04-17,10130,115,134,0,35.64,REPEATEDHITS,False,False,2112,8018,25,BID,
BMNR,2026-03-23 14:45:14.434746+00:00,PUT,14.0,2026-11-20,83720,364,378,0,21.25,REPEATEDHITS,False,False,230,83490,242,BID,
RGTI,2026-03-23 14:45:14.434746+00:00,CALL,16.0,2026-03-27,17304,618,1977,1348,15.16,REPEATEDHITS,False,False,17304,0,4,ASK,LONG
DDOG,2026-03-23 14:45:14.434746+00:00,CALL,145.0,2026-04-17,123501,627,634,1878,129.775,REPEATEDHITSASCENDINGFILL,False,False,123125,0,25,ASK,LONG
LITE,2026-03-23 14:45:05.625229+00:00,PUT,720.0,2026-09-18,290350,17,18,2,757.1,REPEATEDHITS,False,False,290350,0,179,ASK,SHORT
SOXS,2026-03-23 14:45:05.625229+00:00,CALL,35.0,2026-04-02,125552,335,345,21,36.965,REPEATEDHITSDESCENDINGFILL,True,False,125182,370,10,ASK,LONG
SOXL,2026-03-23 14:44:57.617714+00:00,PUT,46.0,2026-03-27,16920,282,886,1923,55.7401,REPEATEDHITS,False,False,16920,0,4,ASK,SHORT
WWD,2026-03-23 14:44:57.617714+00:00,PUT,360.0,2026-04-17,32000,40,40,242,370.08,REPEATEDHITS,False,False,0,32000,25,BID,
GLD,2026-03-23 14:44:52.809797+00:00,PUT,467.0,2026-04-17,79640,14,16,358,411.56,REPEATEDHITSASCENDINGFILL,False,False,5690,73950,25,BID,
KWEB,2026-03-23 14:44:52.809797+00:00,CALL,32.0,2026-04-17,14000,1000,3512,85314,28.71,REPEATEDHITS,False,False,14000,0,25,ASK,LONG
HUT,2026-03-23 14:44:52.809797+00:00,CALL,80.0,2026-09-18,14385,21,217,2308,52.355,REPEATEDHITS,False,False,14385,0,179,ASK,LONG
SPX,2026-03-23 14:44:40.781145+00:00,PUT,6675.0,2026-09-18,15251400,450,450,1552,6631.42,REPEATEDHITS,False,False,0,0,179,MIXED,
SPX,2026-03-23 14:44:40.781145+00:00,PUT,6595.0,2026-04-17,4844000,400,407,744,6631.42,REPEATEDHITS,False,False,0,0,25,MIXED,
SPX,2026-03-23 14:44:40.781145+00:00,CALL,6690.0,2026-06-18,713400,29,754,782,6631.42,REPEATEDHITS,False,False,0,0,87,MIXED,
SPX,2026-03-23 14:44:40.781145+00:00,PUT,6690.0,2026-06-18,730800,29,754,1578,6631.42,REPEATEDHITS,False,False,0,0,87,MIXED,
BABA,2026-03-23 14:44:40.781145+00:00,CALL,130.0,2026-03-27,88182,767,2594,3706,126.57,REPEATEDHITSDESCENDINGFILL,False,False,84410,3658,4,ASK,LONG
HL,2026-03-23 14:44:40.781145+00:00,CALL,20.0,2026-04-02,15201,371,382,134,18.015,REPEATEDHITSASCENDINGFILL,False,False,15201,0,10,ASK,LONG
APP,2026-03-23 14:44:36.573415+00:00,CALL,440.0,2026-04-02,126000,30,47,89,470.07,REPEATEDHITS,False,False,105000,21000,10,ASK,LONG
SOXS,2026-03-23 14:44:32.735906+00:00,CALL,65.0,2026-04-24,10120,92,93,14,36.925,REPEATEDHITS,True,False,0,10120,32,BID,
QQQ,2026-03-23 14:44:26.130245+00:00,PUT,550.0,2026-03-27,236166,5623,18724,30079,593.21,REPEATEDHITS,False,False,227934,0,4,ASK,SHORT
SOXL,2026-03-23 14:44:20.523796+00:00,PUT,54.0,2026-03-27,44308,209,616,846,55.8501,REPEATEDHITS,False,False,0,44308,4,BID,
XLV,2026-03-23 14:44:20.523796+00:00,CALL,150.0,2026-04-17,14377,109,124,477,145.625,REPEATEDHITSDESCENDINGFILL,False,False,14377,0,25,ASK,LONG
XYZ,2026-03-23 14:44:16.118572+00:00,CALL,67.5,2026-05-15,24675,75,87,26,61.67,REPEATEDHITS,False,False,24675,0,53,ASK,LONG
OPEN,2026-03-23 14:44:16.118572+00:00,PUT,5.5,2026-03-27,18500,500,2527,1711,5.2226,REPEATEDHITS,False,False,2035,16465,4,BID,
SCO,2026-03-23 14:44:13.915030+00:00,CALL,10.0,2026-07-17,31000,200,639,5293,8.6935,REPEATEDHITS,False,False,31000,0,116,ASK,LONG
VBK,2026-03-23 14:44:11.109151+00:00,CALL,310.0,2026-04-17,18800,20,25,10,309.05,REPEATEDHITS,False,False,2820,8460,25,BID,
SMH,2026-03-23 14:44:11.109151+00:00,CALL,380.0,2026-03-27,10075,5,35,222,397.715,REPEATEDHITS,False,False,2015,2015,4,MIXED,
CRWD,2026-03-23 14:44:11.109151+00:00,CALL,430.0,2027-06-17,1731840,192,759,519,415.02,REPEATEDHITS,False,False,1731840,0,451,ASK,LONG
AXP,2026-03-23 14:44:06.703713+00:00,PUT,300.0,2026-03-27,159190,398,416,178,302.01,REPEATEDHITSDESCENDINGFILL,False,False,159190,0,4,ASK,SHORT
SLV,2026-03-23 14:44:06.703713+00:00,PUT,61.5,2026-03-31,11120,50,727,2919,63.45,REPEATEDHITSDESCENDINGFILL,False,False,8905,0,8,ASK,SHORT
SO,2026-03-23 14:44:02.698694+00:00,CALL,95.0,2026-04-17,124198,754,760,737,94.0218,REPEATEDHITSASCENDINGFILL,False,False,112508,11690,25,ASK,LONG
GS,2026-03-23 14:44:02.698694+00:00,PUT,640.0,2026-06-18,120220,105,105,263,841.6351,REPEATEDHITS,False,False,120220,0,87,ASK,SHORT
XLE,2026-03-23 14:43:59.090923+00:00,CALL,55.0,2026-04-17,16050,30,254,25758,59.795,REPEATEDHITS,False,False,16050,0,25,ASK,LONG
XLE,2026-03-23 14:43:59.090923+00:00,PUT,50.0,2026-06-18,11388,219,631,47558,59.79,REPEATEDHITS,False,False,0,11388,87,BID,
GLD,2026-03-23 14:43:59.090923+00:00,CALL,460.0,2026-12-31,101990,36,38,752,411.755,REPEATEDHITS,False,False,101990,0,283,ASK,LONG
GEHC,2026-03-23 14:43:59.090923+00:00,CALL,75.0,2026-09-18,88200,147,249,45,72.035,REPEATEDHITS,False,False,0,88200,179,BID,
RIVN,2026-03-23 14:43:55.287285+00:00,CALL,16.0,2026-04-02,14995,200,1699,3609,16.015,REPEATEDHITSASCENDINGFILL,False,False,0,14995,10,BID,
SPY,2026-03-23 14:43:53.083801+00:00,CALL,675.0,2026-04-10,103598,185,945,3668,660.49,REPEATEDHITSASCENDINGFILL,False,False,103598,0,18,ASK,LONG
WHR,2026-03-23 14:43:50.880092+00:00,CALL,60.0,2026-09-18,14750,25,27,129,54.175,REPEATEDHITS,False,False,0,14750,179,BID,
