ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio,bullish_score_z_shadow,bearish_score_z_shadow
RGTI,LONG,0.36977965543791025,3.6977965543791025,7.18,4.4429,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, volume_capitulation_reversal",not_extended,2.2,POSITIVE,unknown,185832.81,19.67,20.0,14.0,1.52,28.93,297483.0,322917.0,1.085,246507.0,134988.0,238905.0,60.6,1.025,2.11,0.0,1.0,1.4,1.79,0.88,3,0.7,99.0,5.3e-05,0.0,59704.09079482349,0.0,0.522106,,0,0,0.013018,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRWD,LONG,0.3160143930789783,3.1601439307897827,6.41,4.9831,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.4,NEGATIVE,trend_continuation,-15252338.43,,470.0,300.0,10.32,29.58,190737.0,162398.0,0.851,86808.0,81461.0,184866.0,63.8,0.479,1.56,0.55,1.0,1.4,1.65,0.25,11,1.0,1.8471432593918684,6e-06,1e-06,8961.109415181783,12936.89141452159,0.177384,0.180683,2,2,0.020498,0.072157,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.279162,0.130169,0.0,0.0,,,,,0.49999496085689527,0.5978772890867654
AAOI,LONG,0.292138800770932,2.92138800770932,5.86,4.4587,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",6.2,NEGATIVE,trend_continuation,-85536.51,157.53,200.0,20.0,28.02,87.2,106403.0,87274.0,0.82,67348.0,53725.0,72604.0,95.4,1.547,2.59,0.0,0.0,1.4,1.56,0.31,4,1.0,13.146199568020423,2.4e-05,3e-06,9237.838916565555,2108.1010223755347,0.106916,0.144654,0,0,0.230941,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2e-06,0.728837,0.35218,0.0,0.0,,,,,,
SEDG,SHORT,0.6340709826813333,6.340709826813333,6.0,6.0304,watchlist_reeval_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.3,NEUTRAL,ema_rally,,,70.0,20.0,85.04,47.13,87109.0,77957.0,0.895,46472.0,33879.0,84715.0,74.3,0.982,1.74,0.36,0.63,1.2,1.61,0.46,10,1.0,1.7499555644586946e-12,0.000123,0.003543,2.8695480103233163e-09,1639.783357133951,0.119157,16.447931,5,0,0.56043,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVAV,SHORT,0.42840225205819266,4.284022520581926,6.0,4.522,watchlist_reeval_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none,2.9,NEUTRAL,ema_rally,,,400.0,195.0,103.65,0.72,29941.0,20965.0,0.7,18318.0,12505.0,20083.0,68.0,0.697,1.51,0.98,0.49,1.2,1.09,0.73,7,1.0,99.0,2.1e-05,6.2e-05,6.327229825626697e-07,1.1520234740298317e-09,0.513043,0.869623,0,0,0.007093,9.4e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAAS,SHORT,0.4012059728071416,4.012059728071416,4.42,4.092,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",3.8,POSITIVE,trend_continuation,3219585.43,58.33,60.0,55.0,2.76,5.8,190798.0,64441.0,0.338,53543.0,38712.0,162984.0,69.0,0.623,0.0,0.65,1.0,1.4,1.06,0.31,12,1.0,0.3656752428520176,1.4e-05,2.9e-05,124.09060683687977,113.115493654112,0.138323,0.145739,1,2,0.0,0.014135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAVA,SHORT,0.35908134331813096,3.5908134331813097,3.39,3.9324,watchlist_reeval_failed,"confirmation_volume, room_to_target, shooting_star_at_resistance","momentum_aligned, not_extended, trend_aligned",5.6,NEUTRAL,unknown,,,135.0,65.0,40.91,32.15,70865.0,41909.0,0.591,15509.0,29399.0,67866.0,79.0,0.69,0.0,0.0,1.0,1.2,0.19,1.0,1,1.0,0.0,0.0,5.6e-05,0.0,8.359317694809352e-06,,4.495536,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WYNN,SHORT,0.2838464347376148,2.838464347376148,3.57,3.9702,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.4,NEGATIVE,ema_rally,-187348.0,,120.0,62.5,10.72,42.33,213763.0,74711.0,0.35,46583.0,71774.0,170117.0,68.1,0.422,0.0,0.45,1.0,1.2,0.81,0.11,3,1.0,99.0,3e-06,2.5e-05,0.4818876638044896,7.193629362832469e-07,0.307292,0.355765,1,1,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.367336,0.0,0.0,0.0,,,,,0.39148401512513403,0.3498356837330293
KORU,LONG,0.8042983991012855,8.042983991012855,6.43,6.9905,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.2,NEUTRAL,trend_continuation,,,565.0,335.0,14.71,31.99,3934.0,10289.0,2.615,8976.0,3884.0,1363.0,72.1,1.415,1.98,0.4,1.0,1.4,1.19,0.47,26,1.0,99.0,0.002506,0.000301,2592.462873250173,20.666016419094845,46.556044,25.767857,19,1,0.008318,0.381616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJM,LONG,0.497167219107514,4.97167219107514,5.02,5.0118,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.1,NEUTRAL,retest_and_confirm,,,100.0,90.0,4.92,5.57,24977.0,7063.0,0.283,3584.0,20808.0,7648.0,73.0,0.288,0.0,0.93,1.0,1.4,1.69,0.0,4,1.0,99.0,9.1e-05,6e-06,74074.1202476838,6.056284936513588e-32,3.143192,2.108527,1,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.413642,0.0,0.0,0.0,,,,,0.5778538255994282,0.3978400915792585
CVS,LONG,0.48733642397180327,4.873364239718033,6.09,4.8037,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,2.7,POSITIVE,support_ema_confluence,19067032.71,76.87,80.0,70.0,4.11,8.9,198357.0,145080.0,0.731,112446.0,52666.0,178325.0,78.9,0.364,1.65,0.77,0.79,1.6,0.98,0.3,17,1.0,99.0,1.6e-05,7e-06,1.3206089086528274,2.4572252064851548e-06,11.599737,0.562937,0,0,0.0,0.009661,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SQQQ,LONG,0.3948313095238095,3.9483130952380954,3.1,3.9242,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",5.1,POSITIVE,bounce_and_fail,9924370.95,57.2,74.5,55.0,30.22,3.86,211249.0,69470.0,0.329,185397.0,46576.0,48746.0,66.1,0.633,0.0,0.0,1.0,1.0,0.27,0.83,4,1.0,13.719847034967747,0.0,0.0,10240.996722111895,2239.3099637358973,5.951728,0.167439,2,0,0.284305,0.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.692842,0.0,0.0,0.0,,,,,0.4616432144348522,0.42831868315129185
LUV,LONG,0.3246797680709481,3.246797680709481,2.9,3.4134,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended","confirmation_volume, room_to_target, trend_aligned",4.6,POSITIVE,ema_pullback,188446.09,42.19,55.0,37.5,30.3,11.16,206645.0,116924.0,0.566,42085.0,157360.0,124124.0,92.6,0.586,0.0,0.62,0.05,1.2,0.88,0.16,8,1.0,99.0,2.5e-05,3e-06,5210.769969839065,65.57557103568648,0.208279,0.179705,0,0,0.097104,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFRM,LONG,0.32098901817174275,3.2098901817174275,7.21,5.0279,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,6.3,NEGATIVE,trend_continuation,-518095.49,,75.0,50.0,15.23,23.18,134576.0,128744.0,0.957,95291.0,54075.0,113954.0,94.8,0.872,2.26,0.0,1.0,1.4,1.86,0.68,2,1.0,99.0,1.2e-05,0.0,4936.609989068989,0.0,1.997113,,0,0,0.001757,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDGL,SHORT,0.6037166980952381,6.037166980952381,3.51,5.0316,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.8,NEUTRAL,bounce_and_fail,,,570.0,500.0,8.28,5.01,11449.0,2691.0,0.235,1428.0,6026.0,6686.0,88.4,0.627,0.0,0.61,1.0,1.0,0.89,0.0,7,1.0,99.0,0.000142,0.000331,67909.25999364065,9.603295294580898e-07,38.380952,2.474916,1,0,0.0,0.499771,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLT,SHORT,0.35811653562093204,3.58116535620932,5.47,4.1316,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.5,POSITIVE,trend_continuation,635399869.53,86.86,90.0,85.0,3.61,2.15,4580224.0,2682602.0,0.586,1774829.0,1548746.0,3939251.0,23.3,0.105,1.63,0.99,0.63,1.4,0.72,0.1,8,1.0,0.06344705282544118,1e-06,1.8e-05,44242.52107111995,99616.29219257887,0.137404,0.226061,0,1,0.0,0.69585,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.0,0.461059,0.0,0.0,,,,,,
SHAK,SHORT,0.3567281085465383,3.567281085465383,1.69,3.4706,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.9,NEUTRAL,unknown,,,115.0,90.0,10.52,13.5,12870.0,17043.0,1.324,5408.0,7480.0,17025.0,76.9,0.613,0.0,0.13,1.0,0.0,0.56,0.0,1,1.0,0.0,0.0,5.5e-05,0.0,2.834820323833582e-06,,17.181818,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEM,SHORT,0.32218604683897656,3.2218604683897656,2.43,3.2799,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",4.7,POSITIVE,unknown,2381.86,56.29,70.0,50.0,24.34,11.18,160489.0,103931.0,0.648,48638.0,61798.0,153984.0,74.4,0.767,0.0,0.09,1.0,0.0,0.33,1.0,2,1.0,0.44114559250435176,1.9e-05,4.3e-05,140255.750413363,317935.2866638454,,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APP,SHORT,0.29487748241203926,2.9487748241203926,2.02,2.7804,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",3.5,POSITIVE,unknown,14838628.37,476.99,500.0,200.0,4.98,58.01,161962.0,122131.0,0.754,77255.0,72761.0,134077.0,91.7,0.887,0.0,0.23,1.0,0.0,0.43,0.36,10,1.0,0.04827305568088092,2e-06,4e-06,913.8201434440132,12620.154667440313,0.80603,0.139874,1,3,0.559248,0.065935,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EWY,LONG,0.38598082882815077,3.8598082882815077,4.91,4.8829,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",7.4,NEGATIVE,trend_continuation,-4353544.99,,160.0,105.0,6.64,30.02,296873.0,219863.0,0.741,193438.0,218614.0,104684.0,74.7,0.514,2.03,0.0,0.13,1.4,1.23,0.12,4,1.0,1.796402434813133,4.5e-05,1.1e-05,127721.82056235061,213296.00442615175,0.259767,0.017673,2,0,0.057091,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EEM,SHORT,0.4563172182762767,4.5631721827627665,2.93,4.7206,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",7.8,NEGATIVE,bounce_and_fail,-110406136.97,,65.0,50.0,3.02,20.75,2045811.0,3097982.0,1.514,1006365.0,2267453.0,1869975.0,81.4,0.245,0.0,0.0,1.0,1.0,0.85,0.08,6,1.0,1.5901553945545424,8e-06,1.9e-05,43149.5565617492,13567.716938078524,290.864201,7.891141,1,0,0.123631,0.468258,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.255616,0.480768,0.0,0.0,,,,,0.5796280358460936,0.5377996430909243
AMGN,SHORT,0.4546045946115649,4.546045946115649,5.55,5.018,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.4,NEUTRAL,retest_and_confirm,,,400.0,300.0,13.58,14.81,45471.0,38014.0,0.836,18727.0,26629.0,38129.0,94.5,0.323,1.53,0.99,0.69,1.4,0.75,0.19,5,1.0,99.0,0.0,1e-05,2541.8528410654853,3.085970730373673e-07,5.8,3.437154,0,3,0.0,0.322168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MU,SHORT,0.3386214546027713,3.386214546027713,3.75,3.7381,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.6,POSITIVE,bounce_and_fail,105732351.23,448.38,500.0,300.0,11.7,32.98,1131871.0,1255538.0,1.109,728247.0,621770.0,1037392.0,67.8,0.698,0.0,0.44,1.0,1.0,1.01,0.3,11,1.0,0.1551657781442648,1e-06,3e-06,73950.79111976725,178722.05457655372,0.161553,0.189892,0,3,0.578599,0.38858,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.071032,0.352143,0.0,0.0,,,,,0.581751508390585,0.5055445051856932
LITE,LONG,0.45706897896582366,4.570689789658236,6.1,4.6553,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,2.7,NEUTRAL,ema_pullback,,,890.0,800.0,0.45,9.71,71075.0,70944.0,0.998,46514.0,41667.0,53838.0,77.0,1.054,2.11,0.48,0.23,1.2,1.53,0.54,5,1.0,24.25786342476904,6.5e-05,1.1e-05,835458.0343123459,51661.06468341823,0.279047,0.35169,0,0,0.470428,0.359971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASPI,LONG,0.4285714285714286,4.2857142857142865,6.13,5.7019,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,8.6,NEUTRAL,retest_and_confirm,,,10.0,5.0,84.16,7.92,122924.0,30247.0,0.246,21363.0,53336.0,78472.0,46.3,1.204,1.75,0.46,1.0,1.4,1.27,0.26,1,0.7,99.0,0.000461,0.0,1.8525521165614533e-20,0.0,24.32,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMH,LONG,0.423834289569241,4.23834289569241,5.8,5.0792,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",6.1,NEGATIVE,trend_continuation,-17527000.21,,605.0,405.0,30.84,12.42,365164.0,774830.0,2.122,442040.0,343754.0,354200.0,76.2,0.391,2.34,0.0,0.0,1.4,1.78,0.27,14,1.0,2.5063587739718316,1.1e-05,7e-06,22003.65493700515,15802.43790231382,1.985273,16.447795,1,2,0.114059,0.236979,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.150398,0.292652,0.0,0.0,,,,,0.5548691424183435,0.5798336526996704
ACN,LONG,0.42051605870148656,4.205160587014865,5.0,4.7826,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.9,NEUTRAL,trend_continuation,,,300.0,170.0,51.88,13.93,79134.0,50306.0,0.636,28954.0,27676.0,72810.0,69.0,0.42,0.0,0.88,1.0,1.4,1.58,0.14,15,1.0,99.0,1.7e-05,4e-06,16.917290495065618,3.047292608241559e-09,1.195088,0.132953,2,1,0.005491,0.263629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYB,LONG,0.378994676083472,3.7899467608347197,3.3,4.045,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",5.8,NEUTRAL,trend_continuation,,,90.0,60.0,33.53,10.98,74597.0,76758.0,1.029,33150.0,47937.0,70268.0,84.5,0.55,0.0,0.29,1.0,1.4,0.33,0.28,9,1.0,0.44888639496630056,1.9e-05,9e-06,12581.691416460244,56057.35240607947,1.000491,0.527435,2,0,0.341021,0.4017,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.077735,0.51576,0.0,0.0,,,,,0.6281132136723354,0.658730806589319
EQT,LONG,0.36484958474578516,3.6484958474578515,4.16,4.5722,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,7.5,NEGATIVE,bounce_and_fail,-4166041.06,57.82,70.0,50.0,21.11,13.49,122462.0,128036.0,1.046,58542.0,78538.0,113418.0,68.7,0.385,0.0,0.42,0.8,1.0,1.27,0.67,8,1.0,0.0723409664261586,3.5e-05,1.2e-05,22.079816443761125,305.218709875806,1.144573,0.77243,0,1,0.040314,0.101984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TER,SHORT,0.5983468213431635,5.983468213431635,2.5,4.6417,watchlist_reeval_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",4.5,NEUTRAL,bounce_and_fail,,,440.0,310.0,16.38,18.01,37112.0,21959.0,0.592,24123.0,12587.0,22361.0,92.8,0.788,0.0,0.0,1.0,1.0,0.42,0.09,16,1.0,99.0,1.4e-05,5.7e-05,70819.79268753357,11.89474201542191,1.262217,2.573788,1,1,5e-06,6e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRT,SHORT,0.5128726394738082,5.128726394738083,1.83,4.2734,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.8,NEGATIVE,unknown,-659927.76,309.2,310.0,135.0,0.32,56.31,198290.0,178295.0,0.899,114494.0,100507.0,161584.0,91.5,0.73,0.0,0.0,1.0,0.0,0.35,0.48,17,1.0,0.043648381895248035,1.3e-05,2.9e-05,352.49675969112457,9085.304825370587,0.306173,10.876381,1,0,0.201295,0.007127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWM,SHORT,0.3671789290173111,3.671789290173111,1.44,3.7479,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",7.4,NEGATIVE,unknown,-224185071.73,,280.0,250.0,1.26,9.59,2458388.0,6406785.0,2.606,2530759.0,2221075.0,4113339.0,70.1,0.232,0.0,0.0,1.0,0.0,0.2,0.25,10,1.0,0.0,0.0,3.1e-05,0.0,185915.20267247636,,0.753639,0,0,0.0,0.815976,3.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.19315,0.0,0.0,,,,,0.46679363498940496,0.36780077669087985
META,SHORT,0.35685791409441486,3.5685791409441485,3.09,3.4513,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, room_to_target","not_extended, trend_aligned",3.7,POSITIVE,bounce_and_fail,346475284.44,673.7,750.0,600.0,11.33,10.93,1818586.0,864697.0,0.475,664282.0,626680.0,1392321.0,80.4,0.415,0.0,0.0,1.0,1.0,0.68,0.41,23,1.0,0.5577188268193377,2e-06,4e-06,210505.02338552327,290337.9503777093,0.24147,0.32566,5,2,0.575239,0.781797,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.369399,0.568074,0.0,0.0,,,,,0.5481286469153805,0.5948215279624839
CORZ,LONG,0.562176869816524,5.621768698165241,4.83,5.6199,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern",6.8,POSITIVE,unknown,15677470.59,19.66,27.0,12.0,36.4,39.38,1069725.0,508906.0,0.476,418153.0,543777.0,616701.0,43.2,0.833,1.8,0.04,1.0,0.0,1.7,0.28,7,1.0,2.393879232551451,5.7e-05,1e-05,11217.586513104561,11714.86259683681,924.298209,0.112517,1,1,0.01282,0.004475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LULU,LONG,0.42631052842103145,4.263105284210314,4.65,5.3866,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",9.3,NEGATIVE,trend_continuation,-6339052.13,165.94,300.0,150.0,80.74,9.63,162040.0,144722.0,0.893,54787.0,75125.0,176850.0,46.1,0.432,0.0,0.67,1.0,1.4,1.43,0.15,7,1.0,0.1584201050637024,5.1e-05,2.4e-05,3108.73053025938,26164.4444603739,0.845747,0.508844,2,0,0.287668,0.035159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGY,LONG,0.3957223503501407,3.9572235035014067,6.51,4.8116,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,4.4,NEUTRAL,trend_continuation,,,20.0,10.0,35.41,32.3,69049.0,76693.0,1.111,43147.0,780.0,101815.0,86.4,1.083,2.08,0.0,1.0,1.4,1.49,0.54,2,1.0,99.0,7.6e-05,2.6e-05,197.25636348601972,1.2595283579845413e-26,0.474057,1.238876,1,1,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.221728,0.019209,0.0,0.0,,,,,0.5933121640932627,0.639984062741766
GOOG,LONG,0.3732855,3.732855,6.45,5.0214,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,6.1,NEGATIVE,trend_continuation,-27812189.5,337.64,350.0,305.0,3.66,9.67,901742.0,673612.0,0.747,424464.0,377031.0,773859.0,63.5,0.354,2.51,0.0,0.46,1.4,1.75,0.34,4,1.0,99.0,1e-06,0.0,76679.30746268173,0.0,23.251068,,0,0,0.145997,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.331067,0.0,0.0,0.0,,,,,0.4567544707208565,0.25381016901233877
LQDA,LONG,0.3659934930161365,3.6599349301613646,5.35,4.775,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,6.7,NEUTRAL,ema_pullback,,,55.0,35.0,46.96,6.48,112721.0,20618.0,0.183,31522.0,12556.0,89261.0,59.8,1.31,1.71,0.83,1.0,1.2,0.09,0.52,5,1.0,2.4920219469139063e-10,5.3e-05,3e-05,1.4785166837682585e-08,88.9950037718912,0.622518,0.250393,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPNG,LONG,0.3539856853946994,3.539856853946994,5.84,4.4619,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.7,POSITIVE,trend_continuation,3434568.68,21.29,25.0,20.0,17.45,6.04,310021.0,142274.0,0.459,112562.0,134034.0,205699.0,85.3,0.563,2.13,0.22,1.0,1.4,1.05,0.03,6,1.0,99.0,1.5e-05,0.0,29983.801772968287,0.0,0.340249,,2,0,0.56998,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.409304,0.0,0.0,0.0,,,,,0.6967794106707436,0.3498356837330293
W,SHORT,0.6557827857142857,6.557827857142858,6.04,6.1509,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume,5.3,NEUTRAL,resistance_ema_confluence,,,92.5,75.0,16.88,5.23,64294.0,70386.0,1.095,53429.0,14148.0,67103.0,89.4,0.857,1.57,0.65,0.79,1.6,1.12,0.32,10,1.0,99.0,9.8e-05,0.000202,1.0051679500952265e-06,2.1243994308725864e-13,1.812352,3.270557,1,2,0.000136,0.250959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BITX,SHORT,0.46584940009271114,4.658494000927112,4.89,5.3562,watchlist_reeval_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned,7.8,NEUTRAL,ema_rally,,,20.0,14.0,10.8,22.44,140135.0,54605.0,0.39,45408.0,64046.0,85286.0,45.0,0.845,0.0,0.49,1.0,1.2,1.2,1.0,2,1.0,0.0,0.0,0.000123,0.0,1.0435030095934254e-17,,1.289264,0,0,0.0,0.327716,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLL,SHORT,0.4338616269244188,4.338616269244188,6.68,5.2933,watchlist_reeval_failed,"confirmation_volume, engulfing_at_resistance, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.6,POSITIVE,unknown,3073584.46,13.31,35.0,10.0,163.16,24.81,395285.0,151636.0,0.384,201526.0,127952.0,217443.0,49.5,0.905,1.87,0.56,1.0,1.6,0.65,1.0,3,1.0,0.0,0.0,1.9e-05,0.0,8897.176358999852,,5.464605,0,1,0.0,0.048413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
